브랜드코드,거래횟수,내점일수,구매주기,봄_구매비율,여름_구매비율,가을_구매비율,겨울_구매비율,주구매요일,12시이전구매비율,12시이후_18시이전구매비율,18시이후구매비율,주중방문비율,주말방문비율,평일_18시_구매비율,방문평균거래평균횟수,금토일방문비율,금오후토일방문비율,주구매시간,총구매액,구매건수,평균구매액,최대구매액,최소구매액,환불금액,환불건수,구매금액표준편차,구매금액왜도,구매금액첨도,구매금액_1q,구매금액_2q,구매금액_3q,중분류_nunique,주구매_중분류,대분류_nunique,주구매_대분류
6666,81,55,4,0.21428571428571427,0.11904761904761904,0.40476190476190477,0.2619047619047619,4,0.23809523809523808,0.5833333333333334,0.17857142857142858,0.8214285714285714,0.17857142857142858,0.15476190476190477,1.4727272727272727,0.5357142857142857,0.23809523809523808,16,37560200,84,447145.2380952381,1233000,35000.0,-2964000,4,315948.6150237773,0.5114284280884468,-0.7514581715799689,306500.0,428000.0,710000.0,2,라이센스,2,남성의류
6667,84,69,3,0.49473684210526314,0.042105263157894736,0.21052631578947367,0.25263157894736843,4,0.22105263157894736,0.5789473684210527,0.2,0.8210526315789474,0.17894736842105263,0.14736842105263157,1.2173913043478262,0.4105263157894737,0.2631578947368421,14,10301000,95,108431.57894736843,506000,16000.0,-1283000,7,105850.59757655847,1.3183846970355564,1.810250651841677,47750.0,104000.0,193750.0,2,아동,2,아동문화
6669,84,63,3,0.37362637362637363,0.0,0.2967032967032967,0.32967032967032966,4,0.18681318681318682,0.6483516483516484,0.16483516483516483,0.8131868131868132,0.18681318681318682,0.13186813186813187,1.3333333333333333,0.4175824175824176,0.21978021978021978,16,12476500,91,137104.3956043956,1112000,22000.0,-3458900,10,188245.5922458745,3.2362406967511403,12.768368763084805,103600.0,148000.0,223000.0,1,영트랜드,1,케주얼_구두_아동
6670,13,10,17,0.0,0.0625,0.25,0.6875,6,0.25,0.4375,0.3125,0.625,0.375,0.3125,1.3,0.4375,0.375,18,8637000,16,539812.5,1155000,320000.0,-2275000,3,281404.6725688643,-0.809806874590944,0.013686784550920539,750000.0,894000.0,1055000.0,2,모피.피혁,1,여성정장
6671,52,38,6,0.23214285714285715,0.017857142857142856,0.4642857142857143,0.2857142857142857,2,0.08928571428571429,0.6607142857142857,0.25,0.75,0.25,0.16071428571428573,1.368421052631579,0.4107142857142857,0.26785714285714285,17,10857600,56,193885.7142857143,559000,39000.0,-947800,5,151842.37789724645,0.8181360242892356,-0.5686097761619657,107350.0,168000.0,328800.0,2,엘레강스,1,여성캐쥬얼
6672,6,6,18,0.0,0.16666666666666666,0.5,0.3333333333333333,6,0.16666666666666666,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,1.0,0.6666666666666666,0.5,19,540000,6,90000.0,290000,250000.0,-580000,2,20000.0,-1.9999999999999998,4.0,280000.0,290000.0,290000.0,2,모피_피혁,1,여성정장
6673,15,4,3,0.0,0.9333333333333333,0.06666666666666667,0.0,6,0.2,0.6666666666666666,0.13333333333333333,0.4666666666666667,0.5333333333333333,0.0,3.75,0.5333333333333333,0.5333333333333333,14,507000,15,33800.0,117000,39000.0,-117000,3,25402.218943878255,1.930090104997971,3.16530612244898,39000.0,39000.0,48750.0,1,구두행사,1,패션잡화
6674,189,55,4,0.09268292682926829,0.1951219512195122,0.12682926829268293,0.5853658536585366,0,0.21951219512195122,0.6585365853658537,0.12195121951219512,0.7463414634146341,0.25365853658536586,0.0975609756097561,3.4363636363636365,0.4,0.2780487804878049,15,15149800,205,73901.46341463414,909000,5000.0,-1130800,14,120418.49729607311,4.203744577025072,23.28453564801085,25000.0,49000.0,85000.0,5,수입도자기,1,가정용품파트
6675,37,13,11,0.0,0.7446808510638298,0.06382978723404255,0.19148936170212766,4,0.2553191489361702,0.6808510638297872,0.06382978723404255,0.9787234042553191,0.02127659574468085,0.06382978723404255,2.8461538461538463,0.2765957446808511,0.0425531914893617,11,5516000,47,117361.70212765958,817000,34000.0,-2083000,8,164561.38487723222,1.9188448362124122,4.518817187798445,74000.0,132000.0,246500.0,3,골프단품,3,남성정장스포츠
6676,8,5,1,0.0,1.0,0.0,0.0,0,0.09090909090909091,0.8181818181818182,0.09090909090909091,0.8181818181818182,0.18181818181818182,0.09090909090909091,1.6,0.2727272727272727,0.18181818181818182,13,320000,11,29090.909090909092,127000,19000.0,-196000,2,44022.72140611027,0.906376267963285,-0.6932907376192574,19000.0,39000.0,69000.0,2,단품,2,골프_유니캐쥬얼
6677,22,10,19,0.041666666666666664,0.625,0.0,0.3333333333333333,4,0.25,0.625,0.125,0.75,0.25,0.125,2.2,0.625,0.2916666666666667,14,2291000,24,95458.33333333333,500000,10000.0,-224400,2,106221.82335836528,2.530325754716341,7.993300847337588,59100.0,81500.0,136200.0,1,골프단품,1,남성정장스포츠
6678,125,57,4,0.1,0.014285714285714285,0.7714285714285715,0.11428571428571428,2,0.22142857142857142,0.5785714285714286,0.2,0.9071428571428571,0.09285714285714286,0.18571428571428572,2.192982456140351,0.19285714285714287,0.12857142857142856,15,13517000,140,96550.0,530000,10000.0,-2697000,14,106372.45138050744,1.0799690133694217,0.938071385121475,35000.0,96000.0,184500.0,2,스카프,3,잡화파트
6679,31,28,8,0.3170731707317073,0.0,0.4146341463414634,0.2682926829268293,2,0.14634146341463414,0.6341463414634146,0.21951219512195122,0.7560975609756098,0.24390243902439024,0.21951219512195122,1.1071428571428572,0.4146341463414634,0.3170731707317073,13,34233000,41,834951.2195121951,16418000,30000.0,-6640000,8,2770348.9066169877,5.452992917190777,30.686532222595545,453000.0,638000.0,1082000.0,1,디자이너숍,1,여성의류파트
6680,165,103,2,0.21176470588235294,0.029411764705882353,0.4647058823529412,0.29411764705882354,3,0.18235294117647058,0.5470588235294118,0.27058823529411763,0.7294117647058823,0.27058823529411763,0.17058823529411765,1.6019417475728155,0.38823529411764707,0.28823529411764703,16,8837100,170,51982.94117647059,300000,10000.0,-857000,10,51216.967721896486,2.268013050905524,6.443832897963727,28000.0,45000.0,75000.0,1,스카프,1,패션잡화
6681,24,21,10,0.23076923076923078,0.11538461538461539,0.46153846153846156,0.19230769230769232,6,0.23076923076923078,0.6538461538461539,0.11538461538461539,0.6923076923076923,0.3076923076923077,0.11538461538461539,1.1428571428571428,0.5,0.34615384615384615,15,3248900,26,124957.69230769231,512100,6000.0,-137000,1,119422.09762016409,1.7967557332541713,3.567065085788296,78000.0,95400.0,144000.0,2,수입도자기,1,가정용품
6682,126,84,2,0.5338345864661654,0.007518796992481203,0.16541353383458646,0.2932330827067669,3,0.06015037593984962,0.6917293233082706,0.24812030075187969,0.7969924812030075,0.20300751879699247,0.20300751879699247,1.5,0.42105263157894735,0.23308270676691728,16,22635500,133,170191.72932330827,1134000,5000.0,-3423000,12,159602.099285751,2.3263449305469823,8.995327985674207,118000.0,185000.0,270000.0,3,트레디셔널캐주얼,2,스포츠캐쥬얼
6683,72,52,4,0.42105263157894735,0.02631578947368421,0.3157894736842105,0.23684210526315788,1,0.15789473684210525,0.5921052631578947,0.25,0.8157894736842105,0.18421052631578946,0.2236842105263158,1.3846153846153846,0.3684210526315789,0.2236842105263158,18,10408000,76,136947.36842105264,650000,59000.0,-1652100,9,101656.29479016954,2.723111780668985,9.506337806273745,141000.0,153000.0,194500.0,1,여성구두,2,명품잡화
6684,4,4,0,0.0,1.0,0.0,0.0,0,0.0,0.75,0.25,1.0,0.0,0.25,1.0,0.0,0.0,14,40000,4,10000.0,28000,12000.0,-18000,1,8082.903768654761,0.7221086457211369,,15000.0,18000.0,23000.0,1,행사_단품,1,남성의류
6685,3,2,1,0.0,1.0,0.0,0.0,4,0.0,0.0,1.0,1.0,0.0,1.0,1.5,0.6666666666666666,0.6666666666666666,19,-10000,3,-3333.3333333333335,110000,48000.0,-168000,1,43840.62043356595,,,63500.0,79000.0,94500.0,3,단품,2,아동_스포츠
6686,62,47,5,0.28169014084507044,0.014084507042253521,0.30985915492957744,0.39436619718309857,2,0.1267605633802817,0.5774647887323944,0.29577464788732394,0.7746478873239436,0.22535211267605634,0.18309859154929578,1.3191489361702127,0.36619718309859156,0.29577464788732394,16,5724600,71,80628.1690140845,328000,39000.0,-1633000,13,61871.32990331499,0.6801072403706477,1.6971906836850104,68250.0,148000.0,158000.0,1,캐릭터슈즈,1,영어덜트캐쥬얼
6687,37,13,3,0.0,0.36585365853658536,0.6341463414634146,0.0,2,0.17073170731707318,0.7317073170731707,0.0975609756097561,0.6585365853658537,0.34146341463414637,0.07317073170731707,2.8461538461538463,0.43902439024390244,0.3902439024390244,14,3442100,41,83953.65853658537,398000,7000.0,-313000,3,87071.07334617944,1.5023017931252247,2.4412989300568535,38750.0,63000.0,138375.0,3,미시케쥬얼,2,여성의류파트
6688,48,39,6,0.2909090909090909,0.03636363636363636,0.2545454545454545,0.41818181818181815,5,0.12727272727272726,0.6181818181818182,0.2545454545454545,0.6727272727272727,0.32727272727272727,0.16363636363636364,1.2307692307692308,0.45454545454545453,0.36363636363636365,13,14905000,55,271000.0,1899000,15000.0,-1367000,5,342326.44403509685,2.3771865868292066,8.228438228575298,76250.0,230500.0,434500.0,1,골프웨어,1,스포츠캐쥬얼
6689,1,1,0,0.0,1.0,0.0,0.0,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15,870000,1,870000.0,870000,870000.0,0,0,,,,870000.0,870000.0,870000.0,1,보석,1,명품잡화
6690,33,31,7,0.2972972972972973,0.02702702702702703,0.32432432432432434,0.35135135135135137,4,0.08108108108108109,0.6216216216216216,0.2972972972972973,0.8378378378378378,0.16216216216216217,0.21621621621621623,1.064516129032258,0.4864864864864865,0.1891891891891892,18,11636000,37,314486.4864864865,1512000,65000.0,-1822000,5,330858.2132244332,1.8800280894765815,4.270777584042719,219750.0,325500.0,550000.0,2,라이센스,2,남성의류
6691,39,27,8,0.3953488372093023,0.09302325581395349,0.20930232558139536,0.3023255813953488,3,0.20930232558139536,0.5813953488372093,0.20930232558139536,0.813953488372093,0.18604651162790697,0.16279069767441862,1.4444444444444444,0.32558139534883723,0.18604651162790697,15,19864200,43,461958.1395348837,3980000,70000.0,-746000,4,692739.6356547081,3.7406730348497255,16.740678046391096,150000.0,298000.0,618000.0,1,디자이너숍,1,여성의류파트
6693,2,2,114,0.5,0.5,0.0,0.0,4,0.5,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.5,11,1677000,4,419250.0,1104300,38700.0,0,0,469209.2390394716,1.673578391243944,3.162344825433806,209925.0,267000.0,476325.0,1,유아복,1,케주얼_구두_아동
6694,134,75,3,0.6797385620915033,0.0,0.0915032679738562,0.22875816993464052,1,0.12418300653594772,0.6405228758169934,0.23529411764705882,0.8496732026143791,0.1503267973856209,0.1830065359477124,1.7866666666666666,0.32679738562091504,0.20261437908496732,16,21826100,153,142654.24836601308,1790000,8000.0,-7226200,27,255929.5503621484,2.9808604447295926,12.496927013764438,80000.0,149600.0,284550.0,5,타운웨어,3,여성정장
6695,2,1,0,0.0,0.0,1.0,0.0,4,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,11,104300,2,52150.0,79800,24500.0,0,0,39103.00499961608,,,38325.0,52150.0,65975.0,1,유아복,1,케주얼_구두_아동
6696,83,47,4,0.5777777777777777,0.011111111111111112,0.2111111111111111,0.2,3,0.1111111111111111,0.5888888888888889,0.3,0.8333333333333334,0.16666666666666666,0.25555555555555554,1.7659574468085106,0.3,0.2222222222222222,17,11958200,90,132868.88888888888,817000,39000.0,-3324500,12,159910.07740438957,2.124928182159426,4.416271682955571,99000.0,147750.0,217500.0,3,캐리어캐쥬얼,3,영어덜트캐쥬얼
6697,236,92,2,0.16929133858267717,0.003937007874015748,0.14960629921259844,0.6771653543307087,2,0.16929133858267717,0.5905511811023622,0.24015748031496062,0.8188976377952756,0.18110236220472442,0.16929133858267717,2.5652173913043477,0.35039370078740156,0.2047244094488189,16,18284100,254,71984.64566929133,630000,10000.0,-3538500,28,91017.115889581,2.2271023420379366,7.438998064998406,30000.0,62500.0,134000.0,5,머플러,4,명품잡화
6698,1,1,0,0.0,1.0,0.0,0.0,4,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18,39000,1,39000.0,39000,39000.0,0,0,,,,39000.0,39000.0,39000.0,1,팬시코너(문화),1,아동_스포츠
6699,14,13,15,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,4,0.07142857142857142,0.7142857142857143,0.21428571428571427,0.8571428571428571,0.14285714285714285,0.14285714285714285,1.0769230769230769,0.5714285714285714,0.2857142857142857,17,607000,14,43357.142857142855,88000,25000.0,0,0,19353.42205024592,1.1333313994019456,0.5394698592427192,29000.0,35500.0,54000.0,1,아동단품,1,아동
6700,16,12,2,0.0,0.10526315789473684,0.8947368421052632,0.0,3,0.47368421052631576,0.3157894736842105,0.21052631578947367,0.7368421052631579,0.2631578947368421,0.15789473684210525,1.3333333333333333,0.3684210526315789,0.3157894736842105,11,2315300,19,121857.8947368421,1011000,8000.0,-21500,1,252347.9473583007,2.989208357596738,9.288197178663122,21875.0,38250.0,58300.0,1,주방용품,2,가정용품
6701,20,14,17,0.4,0.05,0.25,0.3,1,0.05,0.85,0.1,0.75,0.25,0.1,1.4285714285714286,0.3,0.25,14,897000,20,44850.0,127000,19000.0,-88000,1,29872.438352089957,1.054162321928456,0.7080526827208611,29000.0,39000.0,63500.0,3,골프(단품),3,스포츠캐쥬얼
6702,29,27,8,0.16129032258064516,0.06451612903225806,0.41935483870967744,0.3548387096774194,4,0.06451612903225806,0.5806451612903226,0.3548387096774194,0.8387096774193549,0.16129032258064516,0.3225806451612903,1.0740740740740742,0.45161290322580644,0.22580645161290322,17,10234800,31,330154.8387096774,976500,59000.0,-266000,1,167117.6458074667,1.6168654612777302,6.002294956336758,266000.0,340500.0,414750.0,1,라이센스,1,남성의류
6704,252,94,2,0.6521739130434783,0.007246376811594203,0.2318840579710145,0.10869565217391304,4,0.12318840579710146,0.605072463768116,0.2717391304347826,0.855072463768116,0.14492753623188406,0.18840579710144928,2.6808510638297873,0.38768115942028986,0.2028985507246377,18,15294800,276,55415.942028985504,326000,6800.0,-1988000,23,54580.394205088916,2.0029997477535684,4.703446299949966,32000.0,48000.0,83000.0,5,진캐쥬얼,4,골프_유니캐쥬얼
6705,2,2,0,0.0,0.0,1.0,0.0,3,0.5,0.0,0.5,1.0,0.0,0.5,1.0,0.5,0.0,12,276000,2,138000.0,215000,61000.0,0,0,108894.44430272831,,,99500.0,138000.0,176500.0,1,수입도자기,1,가정용품
6706,134,97,2,0.28776978417266186,0.0,0.3237410071942446,0.38848920863309355,1,0.19424460431654678,0.5971223021582733,0.20863309352517986,0.7553956834532374,0.2446043165467626,0.16546762589928057,1.3814432989690721,0.381294964028777,0.2805755395683453,17,16091700,139,115767.62589928058,695000,10000.0,-1109100,8,109181.05809552537,1.9599292618224249,5.5040204622966655,57800.0,105000.0,159000.0,1,헤어ACC,1,잡화파트
6707,15,6,5,0.0,0.0,1.0,0.0,5,0.13333333333333333,0.7333333333333333,0.13333333333333333,0.4666666666666667,0.5333333333333333,0.0,2.5,0.6666666666666666,0.5333333333333333,13,313000,15,20866.666666666668,38000,9000.0,0,0,7414.914185676888,1.6799594180309059,3.2220735712094193,19000.0,19000.0,19000.0,1,스카프,1,패션잡화
6708,6,2,0,0.0,0.0,1.0,0.0,3,0.0,0.8333333333333334,0.16666666666666666,1.0,0.0,0.16666666666666666,3.0,0.3333333333333333,0.16666666666666666,17,152000,6,25333.333333333332,38000,19000.0,0,0,9811.557810392123,0.9682458365518546,-1.8749999999999991,19000.0,19000.0,33250.0,1,스카프,1,잡화
6709,2,2,25,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,14,1690500,2,845250.0,931500,759000.0,0,0,121975.91975467945,,,802125.0,845250.0,888375.0,1,신생아,1,아동_스포츠
6710,1,1,0,1.0,0.0,0.0,0.0,4,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18,75000,1,75000.0,75000,75000.0,0,0,,,,75000.0,75000.0,75000.0,1,주방용품,1,가정용품
6711,13,12,13,0.0,0.0,0.7058823529411765,0.29411764705882354,4,0.0,0.8235294117647058,0.17647058823529413,0.5882352941176471,0.4117647058823529,0.11764705882352941,1.0833333333333333,0.7647058823529411,0.47058823529411764,14,6025400,17,354435.29411764705,1692000,65000.0,-1337400,3,470603.0351615858,1.3673217353468399,1.7001728678902106,147250.0,436200.0,638000.0,1,수입부띠끄,1,로얄부띠끄
6712,8,7,18,0.0,0.0,0.625,0.375,3,0.125,0.5,0.375,1.0,0.0,0.375,1.1428571428571428,0.125,0.125,17,2546700,8,318337.5,679000,117000.0,-278000,1,210311.64743689078,-0.10485606779206827,-1.5459202270082075,239000.0,469700.0,540500.0,1,엘레강스부틱,1,로얄부틱
6713,23,9,1,0.0,0.0,1.0,0.0,2,0.2,0.52,0.28,0.84,0.16,0.24,2.5555555555555554,0.36,0.2,12,530600,25,21224.0,118000,12000.0,-327600,7,28336.4773342139,1.4477487625702044,1.9311284702656852,29650.0,39000.0,60000.0,1,트렌드캐주얼,1,영캐릭터
6714,10,8,4,0.0,0.0,1.0,0.0,0,0.09090909090909091,0.5454545454545454,0.36363636363636365,1.0,0.0,0.36363636363636365,1.25,0.0,0.0,15,106500,11,9681.818181818182,29500,4500.0,-10500,1,8038.794823990859,1.4028883751513106,1.4768501297181826,5750.0,9000.0,16125.0,2,아동잡화,1,아동
6715,22,18,5,0.0,0.0,0.9545454545454546,0.045454545454545456,3,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.7727272727272727,0.22727272727272727,0.0,1.2222222222222223,0.45454545454545453,0.22727272727272727,11,951500,22,43250.0,237000,8000.0,-150000,2,54327.53372878831,2.245134555340398,6.044555017422926,23000.0,37000.0,65000.0,4,초도자기,2,가정용품파트
6716,6,5,1,0.0,0.0,1.0,0.0,4,0.0,0.5,0.5,0.5,0.5,0.16666666666666666,1.2,0.8333333333333334,0.5,18,196600,6,32766.666666666668,73400,4500.0,0,0,29033.543818601727,0.40217605879914686,-1.9986536054514623,8250.0,27650.0,53125.0,1,완구,1,아동
6717,46,24,9,0.8076923076923077,0.0,0.09615384615384616,0.09615384615384616,1,0.17307692307692307,0.7307692307692307,0.09615384615384616,0.8269230769230769,0.17307692307692307,0.07692307692307693,1.9166666666666667,0.3269230769230769,0.19230769230769232,13,872550,52,16779.80769230769,91800,4000.0,-116000,5,17641.589560996705,1.9984176888883118,4.788497904918663,10000.0,14300.0,25500.0,3,완구,1,아동
6718,15,10,20,0.4117647058823529,0.0,0.5882352941176471,0.0,5,0.17647058823529413,0.5882352941176471,0.23529411764705882,0.47058823529411764,0.5294117647058824,0.058823529411764705,1.5,0.7058823529411765,0.5294117647058824,17,943000,17,55470.58823529412,257000,19000.0,-301000,2,70853.43692305635,1.4877835359600093,1.4044613701196171,39000.0,49000.0,99500.0,2,단품,2,아동_스포츠
6719,2,2,2,0.0,0.0,1.0,0.0,3,0.0,1.0,0.0,0.75,0.25,0.0,1.0,0.25,0.25,16,72000,4,18000.0,38000,25000.0,-25000,1,6658.328118479392,-1.0558318939643097,,29500.0,34000.0,36000.0,1,단품,1,여성캐주얼
6721,3,2,0,0.0,0.0,1.0,0.0,2,0.0,1.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,13,54000,3,18000.0,18000,18000.0,0,0,0.0,0.0,,18000.0,18000.0,18000.0,1,완구,1,아동
6722,32,27,7,0.15151515151515152,0.0,0.3333333333333333,0.5151515151515151,6,0.15151515151515152,0.5151515151515151,0.3333333333333333,0.696969696969697,0.30303030303030304,0.18181818181818182,1.1851851851851851,0.3939393939393939,0.3333333333333333,14,846600,33,25654.545454545456,68000,10000.0,-40200,2,15359.729500306337,1.3500889082739207,1.4252672569398444,19000.0,25000.0,34000.0,2,머플러,3,잡화
6723,1,1,0,0.0,0.0,1.0,0.0,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,16,259200,1,259200.0,259200,259200.0,0,0,,,,259200.0,259200.0,259200.0,1,아동단품,1,아동
6724,53,38,6,0.39622641509433965,0.0,0.3018867924528302,0.3018867924528302,4,0.24528301886792453,0.6981132075471698,0.05660377358490566,0.8867924528301887,0.11320754716981132,0.05660377358490566,1.394736842105263,0.3584905660377358,0.1320754716981132,15,4076800,53,76920.75471698113,372500,12000.0,0,0,77330.11245127697,2.0148433598246434,4.385516601408012,26000.0,51000.0,89000.0,2,주방용품,2,가정용품
6726,19,17,7,0.0,0.0,0.6818181818181818,0.3181818181818182,2,0.18181818181818182,0.7272727272727273,0.09090909090909091,0.8636363636363636,0.13636363636363635,0.09090909090909091,1.1176470588235294,0.13636363636363635,0.13636363636363635,16,2793800,22,126990.90909090909,496000,50000.0,-563000,4,119205.29443872122,0.9135527450573062,0.9733150835869218,84000.0,170200.0,269850.0,1,타운,1,여성정장
6727,79,52,4,0.31645569620253167,0.0,0.6329113924050633,0.05063291139240506,4,0.24050632911392406,0.569620253164557,0.189873417721519,0.6962025316455697,0.3037974683544304,0.13924050632911392,1.5192307692307692,0.4936708860759494,0.3291139240506329,17,3156100,79,39950.63291139241,117000,19000.0,-478000,9,19561.020361891748,1.7816179749194316,3.5415741527140714,40000.0,49000.0,55000.0,6,피혁B행사,4,잡화파트
6728,31,20,9,0.25806451612903225,0.0,0.6451612903225806,0.0967741935483871,6,0.22580645161290322,0.4838709677419355,0.2903225806451613,0.7096774193548387,0.2903225806451613,0.12903225806451613,1.55,0.5161290322580645,0.3225806451612903,17,2010000,31,64838.709677419356,118000,49000.0,0,0,11599.128628747787,3.611800537949807,15.580529977216184,59000.0,65000.0,65000.0,3,구두행사,3,패션잡화
6729,24,19,10,0.08333333333333333,0.0,0.5,0.4166666666666667,3,0.16666666666666666,0.7916666666666666,0.041666666666666664,0.8333333333333334,0.16666666666666666,0.041666666666666664,1.263157894736842,0.375,0.16666666666666666,16,908000,24,37833.333333333336,85000,28000.0,-35000,1,12982.50571135844,1.9321495366549923,5.015949221510537,35000.0,35000.0,47000.0,4,핸드백행사,4,잡화
6730,35,27,7,0.34210526315789475,0.0,0.13157894736842105,0.5263157894736842,4,0.13157894736842105,0.5,0.3684210526315789,0.7368421052631579,0.2631578947368421,0.2631578947368421,1.2962962962962963,0.5526315789473685,0.42105263157894735,18,7000000,38,184210.52631578947,900000,27000.0,-2402500,6,187700.84337269925,0.7322684078166344,1.9039455520641622,103500.0,343500.0,405000.0,1,캐릭터,1,남성의류
6731,4,4,9,0.0,0.0,0.0,1.0,3,0.0,1.0,0.0,0.75,0.25,0.0,1.0,0.25,0.25,16,682000,4,170500.0,330000,50000.0,0,0,116737.59748541455,0.9570175752866221,1.912931130967431,119000.0,151000.0,202500.0,1,보석,1,잡화파트
6732,28,26,8,0.3793103448275862,0.0,0.1724137931034483,0.4482758620689655,4,0.10344827586206896,0.8275862068965517,0.06896551724137931,0.8275862068965517,0.1724137931034483,0.06896551724137931,1.0769230769230769,0.4482758620689655,0.20689655172413793,13,14937000,29,515068.9655172414,2702000,55000.0,-755000,3,571705.4647819439,2.2807145031361786,6.517072082213719,258750.0,462500.0,683750.0,1,명품,1,명품잡화
6733,1,1,0,0.0,0.0,1.0,0.0,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,16,168000,1,168000.0,168000,168000.0,0,0,,,,168000.0,168000.0,168000.0,1,디자이너,1,여성의류파트
6734,5,4,34,0.2,0.0,0.8,0.0,3,0.4,0.4,0.2,0.8,0.2,0.0,1.25,0.2,0.2,9,437000,5,87400.0,158000,47000.0,0,0,47268.38266748715,1.0216865326305955,-0.6610217383839077,59000.0,59000.0,114000.0,1,핸드백행사,1,패션잡화
6735,2,2,37,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17,127000,2,63500.0,88000,39000.0,0,0,34648.23227814083,,,51250.0,63500.0,75750.0,1,행사,1,로얄부틱
6736,404,51,4,0.15473887814313347,0.0,0.6073500967117988,0.2379110251450677,3,0.26692456479690524,0.5435203094777563,0.1895551257253385,0.8413926499032882,0.15860735009671179,0.16054158607350097,7.921568627450981,0.38684719535783363,0.19342359767891681,17,26468900,517,51197.098646034814,537000,2000.0,-4734000,57,49530.968006438394,2.938009990925354,18.789465379735372,35000.0,60000.0,85000.0,3,스포츠웨어,3,스포츠캐쥬얼
6737,10,6,0,0.0,0.0,1.0,0.0,6,0.1,0.6,0.3,0.6,0.4,0.1,1.6666666666666667,0.5,0.4,16,148000,10,14800.0,38000,5000.0,-38000,1,10874.281585465773,0.7403190611615968,0.1272279026347567,15000.0,19000.0,20000.0,1,단품_행사2,1,영플라자
6738,1,1,0,0.0,0.0,1.0,0.0,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15,76000,1,76000.0,76000,76000.0,0,0,,,,76000.0,76000.0,76000.0,1,초도자기,1,가정용품
6739,8,6,4,0.0,0.0,1.0,0.0,4,0.25,0.625,0.125,0.75,0.25,0.0,1.3333333333333333,0.625,0.25,14,1120000,8,140000.0,245000,75000.0,0,0,68466.88459185422,0.9370231485092563,-0.9321623822913048,93250.0,107000.0,182250.0,1,행사,1,남성정장스포츠
6740,3,3,7,0.0,0.0,1.0,0.0,2,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.3333333333333333,0.3333333333333333,13,4210000,3,1403333.3333333333,4210000,2105260.0,-2105260,1,1488275.926634574,,,2631445.0,3157630.0,3683815.0,1,침대,1,가정용품
6741,40,26,7,0.16666666666666666,0.0,0.5238095238095238,0.30952380952380953,3,0.38095238095238093,0.5,0.11904761904761904,0.8095238095238095,0.19047619047619047,0.09523809523809523,1.5384615384615385,0.2857142857142857,0.19047619047619047,12,1421500,42,33845.23809523809,120000,4000.0,-28000,2,27576.231752948184,1.3414387796369973,1.9422785833935579,16125.0,29000.0,54000.0,1,수입도자기,2,가정용품
6742,13,7,1,0.0,0.0,1.0,0.0,2,0.15384615384615385,0.6923076923076923,0.15384615384615385,0.6923076923076923,0.3076923076923077,0.15384615384615385,1.8571428571428572,0.46153846153846156,0.3076923076923077,16,1120000,13,86153.84615384616,290000,30000.0,-30000,1,84040.93519160045,1.7005881378855334,2.0299423749851444,45000.0,75000.0,90000.0,1,행사,1,여성캐주얼
6743,4,4,3,0.0,0.0,1.0,0.0,0,0.2,0.8,0.0,1.0,0.0,0.0,1.0,0.2,0.0,15,1610000,5,322000.0,2000000,150000.0,-2000000,1,883237.4161760435,0.6014534810817737,-2.576062969332492,206250.0,730000.0,1426250.0,2,전문가구(가구),1,가정용품
6744,11,9,3,0.0,0.0,1.0,0.0,1,0.15384615384615385,0.7692307692307693,0.07692307692307693,0.7692307692307693,0.23076923076923078,0.07692307692307693,1.2222222222222223,0.3076923076923077,0.3076923076923077,13,1162000,13,89384.61538461539,870000,20000.0,-371000,4,270673.6965425344,2.689990590687084,7.458250829595368,45000.0,59000.0,105000.0,3,브랜드침구,1,가정용품
6745,29,27,7,0.2727272727272727,0.0,0.48484848484848486,0.24242424242424243,2,0.30303030303030304,0.5454545454545454,0.15151515151515152,0.7878787878787878,0.21212121212121213,0.12121212121212122,1.0740740740740742,0.36363636363636365,0.24242424242424243,15,15314000,33,464060.6060606061,1740000,140000.0,-7000000,6,442415.86191251647,0.4321244141926252,-0.6937763631223368,484000.0,780000.0,1140000.0,1,수입부띠끄,1,로얄부띠끄
